Customer_ID,Gender,Age,Profession_Code,Work_Experience,Family_Size
1400,Male,34,49-3053,6,6
4669,Male,27,39-9000,7,2
1716,Male,32,41-0000,4,6
10688,Male,45,25-2000,9,4
1494,Male,47,11-1021,18,2
9653,Male,41,29-0000,8,2
4655,Female,37,29-1000,7,6
1459,Female,41,11-9179,8,3
4717,Male,17,29-2043,3,4
9181,Female,43,11-9032,20,3
2252,Male,26,43-6000,5,2
2207,Female,37,51-0000,8,3
4317,Female,20,35-2012,4,1
7191,Female,38,13-0000,11,6
7525,Female,40,13-2050,10,4
9542,Female,31,53-7000,4,3
8684,Male,23,53-7000,0,0
3586,Female,21,51-0000,2,4
9156,Female,39,41-3000,14,2
6839,Male,19,41-1010,5,2
6689,Female,38,11-1020,11,5
5238,Female,26,53-0000,4,3
10364,Female,32,51-9110,8,4
8891,Female,20,35-3023,0,0
9198,Female,25,51-4121,6,0
8784,Male,30,49-9090,3,2
3611,Female,24,43-9020,2,3
10733,Female,20,47-2050,2,2
10250,Female,23,31-0000,0,0
3736,Male,22,25-3031,0,2
10645,Male,33,53-3000,5,5
1753,Male,30,51-5112,1,5
3578,Male,20,35-3031,0,3
5578,Male,23,31-9099,2,3
6981,Male,31,51-9020,4,6
8796,Female,23,43-3000,4,1
8437,Female,44,15-1232,11,6
7821,Female,19,53-3030,1,0
6128,Male,27,43-0000,4,5
8598,Male,40,25-2000,6,6
6967,Male,36,43-0000,7,3
1724,Female,19,39-9099,0,3
8146,Female,22,41-2010,4,1
7660,Female,27,25-2011,3,3
6274,Male,40,53-2010,11,4
4610,Male,30,35-0000,4,5
7177,Female,31,43-4011,7,6
5847,Female,20,31-1120,2,5
7985,Female,31,43-4080,5,2
3021,Male,20,53-3033,3,5
9935,Male,19,41-1010,3,2
5284,Female,44,29-1000,19,3
6636,Male,21,39-3011,0,3
3543,Male,40,47-0000,9,2
8554,Male,25,41-9010,3,2
6608,Female,22,51-0000,0,1
5809,Male,35,29-1140,4,3
7757,Male,35,29-2050,11,4
3029,Female,22,41-2010,0,5
9420,Female,52,11-9040,21,5
4119,Male,33,25-2000,11,5
4245,Male,24,43-5070,5,3
7828,Female,38,11-9151,10,1
1502,Male,32,51-2000,3,5
1169,Male,38,15-1250,11,0
4204,Female,47,17-2160,18,5
4056,Female,45,43-1011,18,8
1503,Female,33,13-1190,13,3
5359,Female,22,35-3030,3,4
1831,Male,36,13-2051,6,4
3242,Male,20,35-3030,2,2
2003,Male,16,41-1011,3,3
4150,Female,39,15-2050,9,1
9545,Male,29,51-2090,4,3
4304,Male,37,47-1011,8,1
3556,Male,19,51-9120,2,4
8327,Male,31,11-1000,5,4
4303,Female,21,43-0000,0,2
10519,Female,25,43-4050,7,2
5459,Female,16,51-0000,5,3
6193,Male,17,53-0000,0,2
5759,Female,36,29-0000,12,2
1192,Male,46,37-1012,17,3
9386,Male,37,15-0000,9,5
1934,Female,26,35-2010,5,0
10956,Female,39,15-2040,10,3
5229,Male,21,43-3030,0,2
3498,Female,35,15-1200,5,6
10785,Female,24,43-0000,3,2
5553,Male,23,51-0000,5,4
7452,Male,24,43-9061,3,0
5790,Female,21,37-0000,4,2
2279,Female,30,15-1200,1,1
9603,Female,35,13-1000,7,4
9656,Male,25,35-0000,7,4
4918,Male,43,13-0000,10,2
8850,Female,18,53-3000,3,1
7294,Male,24,51-0000,1,6
7762,Male,42,13-0000,9,3
2089,Female,38,11-3050,9,6
4791,Female,26,43-0000,3,5
9536,Male,26,41-2011,4,2
2254,Female,46,49-3040,18,4
5291,Male,44,47-0000,20,4
8135,Female,39,25-4010,8,5
8431,Female,32,19-3090,6,4
7322,Female,23,43-9000,3,3
2666,Female,43,13-0000,9,3
1707,Female,18,35-9011,3,5
5738,Female,17,43-4000,4,0
10292,Female,32,21-1029,4,3
7207,Male,24,35-3023,2,1
1181,Male,28,43-4050,6,5
7158,Female,27,51-0000,3,1
10126,Female,39,41-3030,11,2
6301,Female,23,51-0000,2,4
10090,Female,37,47-2150,10,5
7457,Female,34,47-2000,12,5
5779,Male,32,13-1020,4,3
9231,Male,22,35-3000,3,1
7992,Male,20,31-1100,1,2
4604,Male,25,51-0000,5,2
4778,Female,41,41-4010,11,2
3422,Female,40,33-3050,11,6
5237,Male,31,33-0000,2,3
5440,Female,33,43-4051,4,5
10829,Male,32,41-3000,6,5
10047,Male,46,43-5050,21,4
10656,Female,23,47-2000,0,6
7479,Male,24,37-3010,1,2
6518,Male,20,33-9032,1,2
7137,Male,50,13-1000,19,5
4807,Female,42,27-3041,9,5
5822,Female,39,11-0000,11,6
7626,Male,29,43-6010,6,1
4217,Female,29,51-4040,9,4
9413,Female,42,25-2050,10,6
1592,Male,40,31-0000,8,5
9844,Female,43,13-1000,12,6
8344,Male,28,51-0000,3,4
2640,Male,24,39-9000,2,3
5630,Male,38,49-3031,10,2
8803,Male,36,13-0000,9,4
7782,Male,19,53-7060,3,0
4679,Male,38,53-2011,9,4
1591,Female,22,43-4000,1,3
1330,Male,18,41-0000,2,1
1328,Male,19,35-2000,1,3
8719,Female,22,31-9090,0,4
6671,Female,21,35-2021,5,4
3178,Female,40,29-1000,9,4
4472,Female,23,41-0000,1,5
3106,Male,24,45-2090,4,6
8335,Male,36,27-0000,10,5
5583,Female,47,49-9040,18,2
3150,Male,26,49-9071,5,3
8203,Female,38,41-3021,9,4
6876,Female,50,49-1011,18,6
5268,Male,31,13-0000,0,0
9261,Female,18,51-9110,3,3
10978,Male,32,31-0000,3,1
8215,Male,33,43-1010,10,1
9706,Female,20,35-3020,2,6
1444,Female,33,37-3011,2,5
9081,Female,23,51-9199,0,0
8391,Female,35,43-1011,10,3
10870,Male,17,21-1000,1,2
6023,Male,30,35-0000,5,0
7552,Female,23,49-9070,1,2
10706,Male,22,49-9000,1,3
1409,Male,16,35-2011,4,4
4643,Female,33,41-2000,8,3
6541,Female,16,35-3020,0,1
2281,Female,33,15-0000,12,1
2858,Female,26,41-2000,4,3
9165,Male,20,35-3020,0,4
4116,Female,16,31-1120,3,2
4903,Female,30,43-6012,1,3
9048,Male,20,43-6013,3,1
6564,Male,26,31-1120,6,1
6143,Male,22,53-7000,0,5
2051,Female,16,51-4000,4,0
7761,Male,28,37-2011,4,3
2753,Male,21,43-9060,3,3
4944,Male,41,29-0000,10,6
4577,Male,31,39-3000,6,3
7309,Female,33,35-2014,3,3
3628,Female,26,35-9000,0,3
2210,Female,45,13-0000,20,6
3577,Male,38,29-1000,8,2
7456,Female,43,11-0000,9,6
9330,Female,39,31-2000,13,1
9127,Female,23,53-7062,4,2
8960,Male,36,29-0000,12,6
8806,Male,33,53-7065,5,5
8821,Male,29,53-0000,7,3
8737,Male,38,13-1020,10,4
6829,Female,29,47-1000,6,6
8043,Female,19,41-2000,1,2
10727,Female,39,29-0000,8,4
8092,Female,26,51-9061,5,1
8102,Female,36,35-3023,8,5
8897,Male,20,43-0000,2,5
9096,Female,28,51-9110,4,2
10058,Male,30,21-1018,6,2
5388,Female,42,13-2000,9,5
3801,Female,27,11-9000,3,1
4635,Female,24,31-0000,2,5
8516,Male,30,53-7000,6,3
7414,Female,46,41-4011,18,6
8537,Male,41,17-2110,8,2
4940,Male,16,35-2021,5,0
2664,Female,25,35-3000,5,5
4219,Female,28,43-0000,4,5
5506,Female,42,13-0000,13,5
7214,Male,44,11-2021,21,3
1601,Female,34,41-0000,4,5
8756,Female,46,15-0000,22,6
1231,Male,24,49-3023,0,1
3922,Male,26,43-4051,3,4
1081,Female,37,17-2000,11,4
1556,Male,33,43-9060,3,2
3444,Female,44,11-3021,18,4
6334,Female,22,41-2031,3,6
8427,Male,25,35-2000,6,3
9482,Female,25,53-7050,3,2
9748,Male,29,51-0000,5,2
9871,Female,26,35-3031,2,0
5454,Male,19,41-2031,1,2
10453,Male,17,33-0000,0,0
6373,Male,29,47-2000,6,6
10357,Female,30,43-0000,7,3
10860,Female,33,31-1120,6,2
4720,Female,22,43-9000,2,0
2709,Female,26,11-0000,2,0
6906,Female,17,41-2010,2,4
9278,Male,17,49-9070,3,1
1307,Male,21,49-9000,1,3
5134,Male,44,25-2000,16,6
2618,Male,28,43-9060,1,6
1791,Female,43,11-3030,21,5
9287,Female,32,17-0000,3,7
1354,Female,39,29-0000,7,6
5207,Male,34,47-2000,5,3
8406,Male,20,51-6030,3,3
3383,Female,27,53-7000,3,4
2803,Male,23,41-2031,1,1
1445,Female,39,13-1160,11,6
4494,Female,23,43-3000,0,4
6833,Female,23,31-0000,0,3
7763,Male,22,21-1093,0,6
9742,Female,47,15-1200,19,6
5728,Male,27,53-3000,6,5
8149,Female,21,25-3030,1,3
8949,Male,37,25-2050,9,0
4847,Male,43,13-2010,8,3
2577,Female,42,15-0000,12,8
7165,Female,19,41-1000,2,1
6738,Female,34,47-0000,5,3
7239,Male,19,51-4070,1,3
7051,Male,21,35-9000,0,2
7800,Female,34,39-0000,5,1
6984,Female,20,43-9061,1,1
7835,Female,41,29-2032,11,2
7805,Male,36,47-2110,8,1
7799,Female,38,11-1020,9,1
6423,Female,21,35-3030,3,4
3838,Male,23,37-2010,4,5
9639,Male,34,41-0000,11,3
3845,Female,40,11-0000,10,7
4250,Male,34,11-9111,4,4
8760,Female,38,29-0000,8,5
7496,Male,35,47-0000,9,7
2084,Female,17,31-1100,2,4
6912,Female,43,53-1047,10,3
2277,Male,42,29-0000,9,6
4442,Male,20,41-2000,3,2
7732,Female,28,47-2000,3,4
1344,Male,25,25-9000,5,1
8201,Male,25,39-0000,3,5
9055,Male,27,41-0000,5,2
10111,Male,26,25-9045,3,4
3228,Male,45,17-1000,19,5
7231,Female,25,41-2011,4,0
9010,Female,25,53-7060,7,2
2127,Female,20,39-2000,2,1
2971,Female,21,31-1131,0,1
3859,Female,38,25-2030,8,2
10218,Female,25,43-6010,3,4
10298,Female,22,33-9000,1,1
9723,Female,33,45-0000,4,5
2087,Female,23,43-0000,0,4
10189,Male,35,11-1021,2,2
3721,Male,27,35-0000,7,3
3672,Female,31,27-3043,8,6
4223,Male,39,13-1080,11,4
3526,Male,43,47-0000,6,5
10259,Female,22,43-0000,2,2
2432,Male,20,47-2061,1,3
5854,Male,42,25-1199,10,7
6298,Female,30,43-9061,2,4
1209,Female,39,13-2011,9,3
1972,Male,45,25-0000,10,5
6391,Male,33,47-2000,5,8
10043,Female,25,35-3000,0,2
3834,Female,27,43-5032,1,0
3404,Female,27,41-0000,4,3
6639,Female,39,53-1047,7,5
10005,Female,25,35-3020,3,0
4401,Female,45,13-2050,9,5
2986,Female,44,15-0000,9,8
2070,Female,24,43-4150,2,3
8791,Male,29,43-4051,4,4
5070,Male,30,15-0000,5,3
6502,Female,31,35-2014,2,5
10480,Male,36,11-9000,12,4
6790,Female,26,37-1010,2,3
4243,Male,33,53-0000,8,5
6397,Male,36,35-9020,9,1
6763,Male,46,15-2051,19,7
6927,Female,26,41-2011,4,4
6280,Female,34,21-0000,5,2
2710,Female,49,47-0000,19,6
7723,Male,20,41-2031,2,3
9490,Male,19,35-3023,4,4
2499,Female,38,49-0000,11,3
7279,Female,33,33-0000,5,5
4120,Female,23,43-0000,2,6
2152,Female,43,13-1161,10,2
3348,Male,33,39-9010,4,3
1240,Female,37,29-2010,10,4
1119,Male,44,11-9111,9,7
6088,Female,34,13-1000,3,1
2434,Male,30,53-7061,6,5
5023,Female,19,41-2030,2,1
1294,Male,18,35-9000,1,1
1185,Female,36,13-0000,10,4
1893,Female,25,49-9000,2,5
10738,Male,32,41-0000,6,3
2698,Female,37,49-2000,9,6
3205,Male,44,27-0000,8,6
9977,Male,32,53-3000,2,1
6794,Female,40,29-1140,8,6
3792,Female,28,11-9081,7,4
8932,Male,18,37-3013,5,3
8568,Female,28,43-6014,2,1
8204,Male,20,39-9030,0,4
1600,Male,28,39-3000,6,4
2514,Female,47,29-0000,19,2
3270,Female,34,25-0000,10,4
9406,Male,22,37-2012,3,4
4809,Female,24,43-0000,2,5
3015,Female,43,43-1011,5,3
4806,Female,43,19-2000,12,6
7390,Male,16,41-9099,0,3
5426,Female,22,31-0000,2,0
9131,Male,25,43-6010,3,4
7092,Male,30,33-3000,4,5
10988,Female,18,43-3000,3,1
5031,Male,30,51-3020,6,4
1920,Female,32,43-9061,5,4
7061,Male,38,11-1021,11,5
8073,Female,34,39-5000,8,6
3263,Female,21,31-1100,0,1
9750,Male,25,31-1120,0,1
9279,Male,26,49-9030,1,2
2830,Male,18,53-3030,2,3
2126,Female,17,27-1020,0,1
5677,Male,24,33-9032,0,4
6945,Female,47,11-1020,18,7
1608,Female,41,11-1021,12,2
3626,Female,43,29-1140,6,6
10289,Male,24,53-7000,3,6
4991,Male,34,33-1000,6,2
7493,Female,24,35-3000,3,2
4687,Female,48,51-1010,17,4
2610,Male,23,49-9000,3,4
5993,Female,20,53-0000,1,3
8819,Male,38,17-3013,9,5
6300,Male,44,41-1012,8,3
6983,Female,41,25-0000,12,3
4514,Female,16,41-2000,0,4
5729,Male,27,53-7000,5,4
9076,Female,17,43-3000,2,1
2295,Female,18,35-2011,2,5
8551,Male,33,35-3020,6,4
10515,Male,19,41-0000,2,0
4949,Male,40,41-4000,10,2
10983,Male,18,31-1120,3,4
4682,Male,43,29-1000,7,4
9540,Female,40,11-0000,11,4
10564,Male,42,51-1011,7,2
4733,Female,27,35-2020,5,3
7954,Male,40,15-1200,11,5
5121,Female,17,53-7000,2,2
5907,Male,30,53-7060,6,5
1565,Male,25,53-7000,7,3
3476,Female,28,31-1120,5,3
6987,Male,38,29-1141,8,3
8847,Female,25,43-9000,3,4
5499,Female,19,39-0000,3,5
2609,Female,20,43-9060,0,2
1418,Male,34,47-2070,7,8
1555,Female,42,49-0000,10,6
5978,Female,16,53-0000,3,0
1992,Male,25,31-1120,1,1
9732,Male,36,17-2000,11,2
8359,Male,26,43-5000,3,3
8718,Female,21,53-3030,4,1
6548,Male,23,43-9061,0,3
5692,Female,27,41-2000,5,3
3518,Female,18,53-0000,1,3
3521,Male,34,51-3020,6,5
4775,Male,45,27-3031,20,7
10378,Male,21,35-3040,2,3
9993,Male,42,13-2010,8,4
7826,Female,41,49-0000,10,1
5047,Male,44,41-4010,18,4
7931,Male,35,51-1011,11,1
7289,Female,30,33-9032,7,3
3891,Male,27,43-6014,3,3
4363,Female,25,53-0000,0,0
2097,Female,46,49-9021,21,3
5702,Female,17,53-3030,1,0
10734,Male,40,13-1151,10,4
8033,Male,30,45-0000,5,5
5937,Male,41,43-1010,11,8
8676,Female,21,43-0000,2,1
6262,Male,22,43-4190,3,4
9520,Female,30,43-3031,6,0
4708,Female,24,43-9021,6,3
5269,Female,39,29-1050,11,7
10726,Female,27,25-3020,3,4
8951,Female,42,29-1141,9,2
10837,Female,23,21-0000,4,1
1788,Female,23,41-0000,2,5
10120,Female,28,19-4021,3,1
8596,Female,23,43-0000,3,2
1342,Male,34,29-1141,8,2
1547,Female,20,39-3091,2,1
5510,Female,27,31-9095,6,0
1086,Male,34,23-2011,9,4
1761,Female,50,29-1000,17,7
8896,Female,17,31-1120,0,2
5491,Female,34,51-0000,8,3
8071,Female,26,53-7000,3,1
2549,Female,49,27-3040,17,5
5300,Female,16,31-1100,3,2
5255,Male,26,43-9060,4,2
3949,Male,22,35-0000,0,2
8051,Male,35,47-2111,3,2
10460,Female,29,53-3033,3,3
4541,Male,43,13-1140,8,5
9013,Female,36,25-2000,10,4
10832,Male,25,33-9000,1,1
9508,Male,40,19-5011,9,6
3744,Female,25,35-2014,4,1
2416,Female,23,43-6013,1,1
3685,Female,20,37-2000,3,2
3613,Male,18,53-3030,4,5
8214,Female,19,43-0000,4,3
7961,Male,41,13-0000,10,7
10430,Male,34,53-3030,3,2
8561,Female,32,29-1140,5,5
5098,Male,21,37-3011,2,1
9469,Female,37,25-1000,11,1
2834,Female,26,53-1000,3,1
6189,Female,25,31-0000,0,6
1275,Male,19,51-9000,4,4
7571,Male,26,43-4050,1,0
10664,Female,27,35-2010,3,3
2687,Male,52,11-3000,22,6
6873,Male,25,41-2011,2,3
1595,Male,31,31-1131,6,3
6925,Male,40,47-2030,10,4
5411,Male,23,33-9032,0,2
4124,Female,37,49-2000,9,4
6827,Male,18,53-7051,0,2
7381,Female,18,41-2010,3,1
1911,Male,58,11-3030,18,5
10945,Female,26,31-0000,4,2
5624,Female,28,31-9094,7,0
8693,Female,38,13-0000,7,2
4915,Male,23,49-9000,0,1
5208,Male,44,17-2141,16,4
6818,Male,41,11-1020,11,2
6801,Female,16,43-0000,3,1
2909,Female,44,29-0000,12,5
9190,Female,25,43-0000,4,4
4426,Male,31,33-3050,4,2
9971,Male,45,15-1250,21,5
2228,Male,53,11-9121,16,4
4320,Male,36,29-1242,11,1
1542,Male,31,25-9000,5,1
8002,Female,44,23-2011,8,4
4663,Female,24,39-2020,1,4
5490,Male,27,41-2011,2,6
2475,Male,24,43-6010,7,5
2424,Female,35,15-1210,5,5
9061,Female,26,43-0000,4,5
1914,Female,23,29-2052,4,4
9581,Female,31,31-1120,1,0
8900,Female,24,53-0000,0,1
9745,Male,21,29-2000,4,4
2564,Male,25,43-0000,3,0
10199,Male,21,53-7065,2,0
4646,Male,24,39-9040,1,0
3945,Female,24,25-3020,2,0
9196,Female,26,53-7060,3,1
4848,Male,40,23-0000,8,3
10690,Female,43,43-5060,11,3
2073,Male,43,29-1141,9,2
5524,Female,23,37-3010,0,4
8496,Female,34,35-3041,5,5
9806,Male,38,13-1000,14,2
7331,Male,26,35-3000,5,1
8811,Female,40,25-0000,11,6
5793,Female,37,11-0000,10,5
1226,Male,29,43-9000,3,6
1211,Female,32,49-0000,3,6
8950,Male,34,47-2150,2,1
2396,Female,29,35-3010,2,1
4714,Male,27,11-3010,4,2
6598,Female,35,43-1011,6,8
9276,Male,22,43-6000,2,3
10745,Male,45,29-0000,7,5
1524,Male,18,47-2000,2,2
10531,Male,34,45-2000,5,4
6203,Female,37,11-9021,8,3
6803,Female,27,43-9000,8,2
9522,Female,17,31-1120,1,5
2670,Male,23,53-6030,2,5
6382,Male,34,43-0000,5,2
3158,Male,20,19-4071,0,3
3477,Female,27,53-0000,5,5
5319,Female,53,23-1011,21,6
9247,Male,22,51-0000,0,4
6230,Male,54,11-3000,20,5
3392,Female,19,47-2000,1,0
6000,Female,27,41-2011,2,4
4307,Male,20,51-3020,1,0
6099,Male,27,51-2028,2,3
10348,Female,20,51-4120,3,2
1989,Female,24,41-2000,1,1
4885,Female,16,31-1100,2,4
9864,Female,23,43-0000,4,2
2304,Male,30,43-3000,7,4
10234,Female,35,25-2050,7,5
8558,Male,20,51-4000,3,3
1994,Male,38,41-3030,7,2
9644,Male,31,49-0000,3,5
6495,Female,22,35-2010,2,3
4707,Female,33,31-1120,7,4
4087,Female,32,13-0000,2,4
4429,Female,27,53-0000,1,4
5158,Female,23,35-2010,1,5
5296,Male,24,53-7000,2,2
4721,Male,37,13-2010,12,3
1846,Female,25,37-0000,3,1
1234,Male,27,13-1111,6,1
1269,Male,48,11-0000,18,5
8701,Male,44,23-2010,20,6
8360,Male,27,31-1120,7,2
10558,Female,23,35-0000,2,0
1783,Female,38,25-4000,8,6
4636,Male,39,13-1082,12,6
10391,Male,38,13-1110,8,4
5551,Male,30,29-2040,4,0
7731,Female,22,49-9000,1,6
6624,Male,40,11-9000,11,7
6086,Female,46,13-0000,20,4
1824,Male,30,53-0000,7,3
9813,Male,24,31-1120,3,5
8866,Male,35,13-1111,13,2
10462,Male,35,53-1040,10,1
4126,Male,33,51-4041,5,2
2032,Male,40,11-1000,11,6
3589,Male,44,17-0000,20,5
1317,Male,40,21-2010,10,5
8717,Female,30,51-2090,2,4
6787,Male,25,41-2031,5,4
9762,Female,25,41-0000,6,7
9840,Male,27,43-4000,4,3
1700,Male,23,35-9000,7,3
3431,Male,21,41-2011,3,4
5161,Male,25,43-0000,0,4
7791,Female,37,21-1020,9,4
8297,Female,20,35-0000,1,2
2253,Male,40,19-2030,9,5
1866,Male,25,35-2021,1,6
7153,Male,42,23-0000,12,5
5998,Female,42,11-1020,8,4
5399,Male,24,35-0000,2,2
6867,Male,31,49-9000,8,1
1505,Male,47,23-1000,18,6
4154,Male,29,41-0000,2,4
6985,Female,32,13-2000,5,4
2301,Male,18,39-5000,0,1
5223,Female,49,25-2030,18,1
8274,Female,41,25-0000,9,3
5519,Female,29,51-9000,1,2
4752,Male,50,43-1000,22,6
6781,Male,16,51-2090,0,1
6870,Male,28,35-0000,3,6
9842,Female,41,53-1000,9,3
4149,Female,36,11-1021,11,2
4405,Female,23,35-3000,4,2
2203,Female,25,43-9060,2,2
7988,Female,19,41-0000,0,2
2142,Male,37,29-2010,10,5
7567,Male,31,15-1200,3,2
5339,Female,28,43-0000,5,2
7617,Female,22,35-3010,3,3
10158,Female,27,37-2000,3,3
6404,Male,45,15-1200,18,6
10834,Female,34,11-3010,2,5
6620,Male,46,27-4000,21,4
2504,Female,33,17-2000,11,0
10990,Male,35,29-0000,3,6
9798,Female,43,27-0000,12,5
9804,Male,20,53-7000,2,2
4596,Male,41,19-0000,10,5
2817,Female,42,13-1110,10,2
6937,Female,29,41-0000,6,0
2450,Female,44,25-1000,18,5
3355,Female,44,13-1141,7,6
9970,Male,26,51-0000,7,2
1697,Female,28,43-4051,5,3
9569,Male,36,17-0000,12,3
9111,Female,18,49-9071,0,3
7299,Female,32,43-9000,6,5
3467,Male,41,27-0000,11,2
10753,Male,29,53-7062,5,1
2617,Male,19,53-7060,1,1
1189,Male,17,27-2020,3,4
1674,Male,30,43-0000,6,2
7445,Female,29,43-9050,4,4
5797,Male,33,39-9010,1,1
2139,Male,22,51-9111,2,0
10861,Male,25,41-0000,5,6
6269,Male,38,15-1243,11,5
1289,Female,43,29-1000,19,6
2786,Female,42,41-4000,12,3
8330,Male,26,43-4120,1,0
9969,Female,20,53-7000,4,4
9018,Male,38,43-1011,8,0
5747,Female,26,39-0000,3,4
4601,Female,35,47-0000,7,4
1821,Male,40,29-2040,6,5
4256,Male,27,35-0000,4,6
6013,Male,22,41-0000,5,2
6751,Male,20,51-0000,0,2
3856,Female,26,41-0000,7,0
5840,Male,33,41-2030,3,2
9144,Female,41,27-1000,11,5
10765,Male,30,51-2000,3,1
9252,Male,31,35-3000,4,5
4576,Female,29,53-7060,8,2
6438,Female,36,25-1051,11,5
9339,Female,22,53-7000,5,1
8223,Female,27,25-9000,6,5
10894,Female,30,41-2000,4,1
3198,Male,24,43-3030,0,1
10347,Female,33,39-2000,5,4
6673,Male,42,13-0000,7,3
1370,Male,40,41-4010,9,4
2702,Male,43,11-0000,7,3
10643,Female,38,11-3051,8,4
7863,Male,27,41-2011,5,1
10196,Male,18,51-9061,1,1
2602,Female,24,41-9000,1,4
8682,Female,31,33-0000,7,5
10627,Male,18,39-3091,2,4
10388,Male,17,43-6000,4,2
5588,Male,41,15-1200,8,5
5623,Male,22,49-9000,0,1
3006,Female,35,41-3020,4,6
7341,Male,41,17-3000,10,7
4040,Female,36,33-3000,10,5
7955,Female,23,41-1000,0,1
2023,Female,17,43-3010,3,4
9174,Male,32,41-2000,4,5
10636,Male,19,53-0000,1,4
5512,Male,37,19-0000,9,4
8875,Female,28,41-2010,5,2
4097,Female,23,31-1120,2,2
2046,Male,24,35-3023,2,4
6459,Female,18,39-0000,1,3
4434,Male,39,13-1110,10,4
5083,Male,22,51-0000,5,3
5829,Female,44,41-4010,11,7
4895,Male,19,21-0000,3,4
8277,Female,22,35-0000,2,3
5393,Male,24,53-3030,4,2
6241,Female,29,25-9031,4,3
10858,Female,27,35-9000,6,3
6536,Male,23,53-0000,4,6
10356,Male,36,29-0000,3,2
4631,Male,17,41-0000,3,1
4199,Female,23,53-0000,0,5
4001,Female,24,43-9060,1,0
7649,Male,24,53-3000,4,5
8994,Female,30,35-0000,3,1
10740,Male,34,15-1200,10,5
9070,Female,20,37-2010,2,5
6750,Male,42,11-1020,9,8
1800,Male,51,11-3031,21,8
4922,Female,22,41-2000,4,1
5527,Female,39,47-0000,11,3
10303,Male,29,49-9000,7,2
5495,Female,20,53-3030,3,6
4017,Female,25,43-4051,2,3
5294,Female,28,43-9061,3,2
4491,Male,27,21-1000,7,1
4743,Female,28,29-2000,5,4
4042,Female,18,35-9000,2,4
9833,Male,17,43-4000,3,1
2601,Male,35,39-0000,2,3
6656,Female,31,43-3031,5,1
3737,Male,40,43-1010,11,2
2132,Male,26,51-2020,2,4
5947,Female,33,11-3071,7,4
4744,Male,40,11-2032,8,2
10272,Female,29,13-0000,5,3
2250,Male,34,13-0000,6,2
8280,Female,37,41-4000,11,2
6501,Female,27,43-9000,6,2
7345,Female,45,15-1230,12,7
3458,Female,28,35-1010,7,3
10854,Female,46,13-0000,11,6
6521,Male,23,47-3012,3,2
2736,Male,37,35-0000,8,4
9085,Female,50,15-1200,19,6
2490,Male,44,11-1010,7,2
7697,Female,45,29-1210,19,4
9815,Male,26,41-2020,7,5
6292,Female,23,51-2090,4,2
4709,Female,33,51-4190,5,3
2848,Female,21,43-0000,1,7
6392,Male,30,43-9061,1,1
7725,Female,25,43-9061,6,3
5843,Female,26,31-1120,4,5
6611,Female,25,39-0000,0,2
9170,Female,57,11-3030,22,3
2473,Male,39,25-1070,8,4
2331,Female,36,13-0000,9,6
9381,Male,47,11-0000,19,7
10866,Female,44,15-1252,20,6
7881,Male,28,43-4050,1,5
8835,Male,27,31-1100,4,3
1557,Female,22,33-9030,3,4
3314,Female,31,41-2020,4,2
1273,Male,24,39-9031,0,3
2180,Female,37,25-0000,12,6
8723,Female,27,39-9031,7,4
2484,Female,23,43-9000,1,2
6578,Female,42,11-0000,9,1
6216,Male,36,11-1020,10,3
2466,Male,16,43-4051,1,3
1711,Male,41,25-2023,13,6
5596,Male,22,43-3060,0,5
8546,Female,27,35-0000,7,5
2113,Male,26,35-0000,3,3
6354,Male,25,51-2000,3,0
9532,Female,35,11-0000,11,1
3146,Male,19,35-0000,4,3
6020,Female,39,49-0000,8,3
3898,Male,37,13-1000,7,5
1428,Male,32,29-2030,5,3
6779,Female,39,15-0000,7,0
7235,Male,23,51-9061,0,0
9768,Male,26,21-1000,4,1
5705,Female,42,29-1000,7,2
10931,Male,26,35-3030,3,1
6405,Female,27,37-2011,5,5
1456,Female,20,35-3031,2,2
5732,Male,43,13-0000,8,5
8735,Female,21,47-3000,1,1
9494,Female,20,35-0000,2,3
2861,Male,43,13-1160,10,5
5548,Female,28,43-4180,6,2
4379,Male,35,37-3011,8,6
1875,Female,26,43-4000,5,1
1976,Male,18,41-0000,0,4
7609,Male,36,29-1120,7,2
1405,Female,32,25-0000,4,4
4538,Male,21,39-5012,0,2
10016,Female,30,53-7060,0,3
8583,Female,24,39-5000,1,4
10330,Female,42,21-1010,11,1
4386,Male,20,41-2030,1,1
5511,Male,23,31-1120,3,6
3190,Female,30,31-1120,3,2
2236,Female,41,25-2030,6,5
8128,Male,21,29-2052,4,4
4780,Female,23,43-4170,3,0
8210,Male,32,51-0000,2,3
8549,Female,25,33-9030,7,0
9759,Female,41,15-1200,13,2
3367,Female,24,53-0000,4,4
7388,Male,28,35-2021,4,0
4233,Male,19,49-9071,2,6
6339,Male,16,31-1120,1,2
8332,Female,32,35-9000,3,5
5769,Male,18,35-9011,2,4
8182,Male,40,13-2011,10,3
8789,Female,23,35-0000,4,3
10941,Male,42,29-2010,11,5
4910,Male,47,11-3031,20,5
5646,Male,24,43-0000,2,4
4390,Male,30,33-9000,5,3
4582,Female,35,25-2000,10,5
4876,Male,18,35-3030,3,2
9336,Female,32,21-0000,5,4
1066,Male,25,51-3000,6,0
6006,Male,25,43-3030,6,4
7927,Female,23,53-0000,2,5
2403,Female,24,43-0000,0,2
1926,Female,26,51-2090,4,2
5449,Female,41,11-0000,7,6
10335,Female,29,29-2056,4,3
